ANO;M“S;REGIONAL;MODALIDADE;OPERADOR;DISTRITO;MASSA (t);VIAGENS;PERCURSO (Km);Hora (h:mm);DIAS;COLETORES;HORAS;CLASSE
2021;Outubro;BARREIRO;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;B.06B;202,99;16;1.427,00;88:55:00;12;48;88,92;RDO
2021;Outubro;BARREIRO;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;B.09B;179,59;16;1.441,00;73:15:00;12;48;73,25;RDO
2021;Outubro;BARREIRO;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;B.11B;183,68;16;1.479,00;81:10:00;12;48;81,17;RDO
2021;Outubro;BARREIRO;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;B.13B;205,29;20;1.391,00;93:40:00;12;48;93,67;RDO
2021;Outubro;BARREIRO;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;B.15B;145,53;15;1.558,00;78:25:00;12;48;78,42;RDO
2021;Outubro;BARREIRO;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;B.16B;174,18;16;1.015,00;70:55:00;12;48;70,92;RDO
2021;Outubro;BARREIRO;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;B.18DB;154,40;13;1.134,00;81:55:00;12;48;81,92;RDO
2021;Outubro;BARREIRO;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;B.20B;169,05;18;1.525,00;77:08:00;12;48;77,13;RDO
2021;Outubro;BARREIRO;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;B.23B;150,18;20;1.694,00;77:15:00;12;48;77,25;RDO
2021;Outubro;BARREIRO;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;B.27B;135,42;16;1.514,00;71:20:00;12;48;71,33;RDO
2021;Outubro;BARREIRO;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;379,00;91;6.310,00;368:00:00;63;126;368,00;RDO
2021;Outubro;BARREIRO;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;301,11;;;;;;;RSU
2021;Outubro;BARREIRO;COLETA CAÄAMBAS;CONTRATADA;URPV;1.329,45;;;;;;;RCC
2021;Outubro;BARREIRO;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;184,03;;;;;;;RSU
2021;Outubro;BARREIRO;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;0,00;;;;;;;RPU
2021;Outubro;BARREIRO;COLETA SELETIVA PMPV;COOPERATIVA;B.12CS;0,63;5;260,00;10:27:00;5;10;10,45;RDO
2021;Outubro;BARREIRO;COLETA SELETIVA PMPV;COOPERATIVA;B.18CS;1,72;4;299,00;15:30:00;4;8;15,50;RDO
2021;Janeiro;CENTRO SUL;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;TODOS;7.352,94;;;;;;;RDO
2021;Janeiro;CENTRO SUL;COLETA RES. COMUM EM SERV. SAÈDE;CONTRATADA;Unid. Serv. Sa£de;329,60;;;;;;;RDO
2021;Janeiro;CENTRO SUL;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;1.253,86;;;;;;;RDO
2021;Janeiro;CENTRO SUL;COLETA CAÄAMBAS;CONTRATADA;URPV;316,05;;;;;;;RCC
2021;Janeiro;CENTRO SUL;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;534,78;;;;;;;RSU
2021;Janeiro;CENTRO SUL;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;257,88;27;1.725,00;72:17:00;21;;72,28;RPU
2021;Janeiro;CENTRO SUL;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;131,71;;;;;;;RSU
2021;Fevereiro;CENTRO SUL;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;1.185,61;;;;;;;RDO
2021;Fevereiro;CENTRO SUL;COLETA RES. COMUM EM SERV. SAÈDE;CONTRATADA;Unid. Serv. Sa£de;351,36;;;;;;;RDO
2021;Fevereiro;CENTRO SUL;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;636,39;;;;;;;RSU
2021;Fevereiro;CENTRO SUL;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;85,43;;;;;;;RSU
2021;Fevereiro;CENTRO SUL;COLETA CAÄAMBAS;CONTRATADA;URPV;550,79;;;;;;;RCC
2021;Fevereiro;CENTRO SUL;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;852,71;;;;;;;RPU
2021;Maráo;CENTRO SUL;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;1.078,06;340;15.119,00;1042:24:00;168;336;1.042,40;RDO
2021;Maráo;CENTRO SUL;COLETA RES. COMUM EM SERV. SAÈDE;CONTRATADA;Unid. Serv. Sa£de;312,94;52;4.910,00;277:40:00;48;96;277,67;RDO
2021;Maráo;CENTRO SUL;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;698,35;;;;;;;RSU
2021;Maráo;CENTRO SUL;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;85,30;;;;;;;RSU
2021;Maráo;CENTRO SUL;COLETA CAÄAMBAS;CONTRATADA;URPV;532,88;;;;;;;RCC
2021;Maráo;CENTRO SUL;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;237,51;;;;;;;RPU
2021;Janeiro;CENTRO SUL;COLETA SELETIVA ORG∂NICOS;SLU;FEIRAS E SACOLÂES;47,38;20;1.391,00;100:20:00;20;2,85;100,33;RDO
2021;Fevereiro;CENTRO SUL;COLETA SELETIVA ORG∂NICOS;SLU;FEIRAS E SACOLÂES;51,35;20;1.444,00;117:20:00;20;2,95;117,33;RDO
2021;Maráo;CENTRO SUL;COLETA SELETIVA ORG∂NICOS;SLU;FEIRAS E SACOLÂES;46,25;23;1.582,00;133:40:00;23;2,52173913;133,67;RDO
2021;Abril;CENTRO SUL;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;1.096,62;;;;;;;RDO
2021;Abril;CENTRO SUL;COLETA RES. COMUM EM SERV. SAÈDE;CONTRATADA;Unid. Serv. Sa£de;307,10;;;;;;;RDO
2021;Abril;CENTRO SUL;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;637,22;;;;;;;RSU
2021;Abril;CENTRO SUL;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;77,67;;;;;;;RSU
2021;Abril;CENTRO SUL;COLETA CAÄAMBAS;CONTRATADA;URPV;496,89;;;;;;;RCC
2021;Abril;CENTRO SUL;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;729,64;58;2.562,00;151:50:00;39;;151,83;RPU
2021;Abril;CENTRO SUL;COLETA SELETIVA PMPV;COOPERATIVA;S.10CS;6,69;4;172,00;11:15:00;4;8;11,25;RDO
2021;Abril;CENTRO SUL;COLETA SELETIVA PMPV;COOPERATIVA;S.05CS;9,79;4;202,00;14:58:00;4;8;14,97;RDO
2021;Abril;CENTRO SUL;COLETA SELETIVA PMPV;COOPERATIVA;S.06CS;5,29;4;153,00;10:15:00;4;8;10,25;RDO
2021;Abril;CENTRO SUL;COLETA SELETIVA PMPV;COOPERATIVA;C.03CS;4,05;4;122,00;8:45:00;4;8;8,75;RDO
2021;Abril;CENTRO SUL;COLETA SELETIVA PMPV;COOPERATIVA;S.17CS;5,70;4;171,00;11:13:00;4;8;11,22;RDO
2021;Abril;CENTRO SUL;COLETA SELETIVA PMPV;COOPERATIVA;S.14CS;6,73;5;218,00;15:09:00;5;10;15,15;RDO
2021;Abril;CENTRO SUL;COLETA SELETIVA PMPV;COOPERATIVA;S.18CS;11,17;4;254,00;20:43:00;4;8;20,72;RDO
2021;Abril;CENTRO SUL;COLETA SELETIVA PMPV;COOPERATIVA;S.01CS;8,75;4;173,00;14:58:00;4;8;14,97;RDO
2021;Abril;CENTRO SUL;COLETA SELETIVA PMPV;COOPERATIVA;S.22CS;8,85;4;245,00;16:20:00;4;12;16,33;RDO
2021;Abril;CENTRO SUL;COLETA SELETIVA PMPV;COOPERATIVA;S.02CS;8,63;4;268,00;19:58:00;4;8;19,97;RDO
2021;Abril;CENTRO SUL;COLETA SELETIVA PMPV;COOPERATIVA;S.20CS;7,98;4;376,00;20:37:00;4;8;20,62;RDO
2021;Abril;CENTRO SUL;COLETA SELETIVA PMPV;COOPERATIVA;S.15CS;4,70;4;276,00;16:31:00;4;8;16,52;RDO
2021;Abril;CENTRO SUL;COLETA SELETIVA PMPV;COOPERATIVA;C.02CS;1,19;3;267,00;13:54:00;3;6;13,90;RDO
2021;Abril;CENTRO SUL;COLETA SELETIVA PMPV;COOPERATIVA;S.23CS;8,27;4;421,00;21:17:00;4;8;21,28;RDO
2021;Abril;CENTRO SUL;COLETA SELETIVA PMPV;COOPERATIVA;S.09CS;8,79;4;307,00;16:55:00;4;8;16,92;RDO
